           sum      HER2      ELSE
7938  1.928844  0.942367  0.986477
7939  1.925254  0.943947  0.981306
7940  1.710492  0.723718  0.986774
7941  1.960085  0.983881  0.976205
7942  1.800542  0.810736  0.989806
7943  1.898394  0.927494  0.970901
7944  1.944717  0.970559  0.974158
7945  1.986059  0.992577  0.993482
7946  1.870762  0.898828  0.971934
7947  1.956360  0.983946  0.972414
7948  1.910689  0.936234  0.974455
7949  1.853848  0.868259  0.985589
7950  1.967423  0.985685  0.981738
7951  1.766711  0.784541  0.982170
7952  1.862543  0.883107  0.979435
7953  1.963052  0.968465  0.994587
7954  1.865563  0.882257  0.983306
7955  1.821386  0.841211  0.980175
7956  1.854821  0.864019  0.990801
7957  1.763284  0.773748  0.989536
7958  1.947582  0.966456  0.981126
7959  1.865156  0.883864  0.981292
7960  1.946897  0.957127  0.989770
7961  1.610728  0.641190  0.969538
7962  1.927572  0.937977  0.989596
7963  1.737530  0.768049  0.969482
7964  1.956842  0.976537  0.980305
7965  1.701693  0.725493  0.976200
7966  1.893246  0.927833  0.965413
7967  1.504558  0.522024  0.982534
7968  1.879781  0.921683  0.958097
7969  1.862890  0.895801  0.967089
7970  1.448686  0.471176  0.977509
7971  1.966722  0.975882  0.990840
7972  1.957818  0.976487  0.981331
7973  1.846985  0.875775  0.971210
7974  1.991374  0.996582  0.994792
7975  1.922745  0.936759  0.985987
7976  1.914806  0.951525  0.963281
7977  1.608689  0.626129  0.982560
7978  1.931158  0.945994  0.985164
7979  1.857929  0.893460  0.964469
7980  1.913232  0.950649  0.962583
7981  1.922920  0.931661  0.991259
7982  1.705457  0.713757  0.991701
7983  1.822268  0.829120  0.993148
7984  1.690437  0.703778  0.986660
7985  1.943179  0.969827  0.973352
7986  1.953280  0.962171  0.991109
7987  1.868520  0.915576  0.952944
7988  1.978850  0.991715  0.987135
7989  1.952918  0.963396  0.989522
7990  1.505472  0.523571  0.981901
7991  1.929535  0.952757  0.976778
7992  1.920724  0.930425  0.990299
7993  1.941719  0.964704  0.977015
7994  1.866584  0.872957  0.993627
7995  1.948449  0.958200  0.990249
7996  1.794393  0.818678  0.975715
7997  1.673703  0.705673  0.968030
7998  1.927834  0.954496  0.973338
7999  1.891395  0.921873  0.969523
8000  1.909756  0.942239  0.967516
8001  1.798845  0.824537  0.974308
8002  1.934320  0.940130  0.994190
8003  1.786878  0.802080  0.984798
8004  1.322158  0.347015  0.975143
8005  1.795526  0.832855  0.962672
8006  1.875833  0.885207  0.990626
8007  1.885769  0.911310  0.974460
8008  1.332098  0.354081  0.978018
8009  1.818695  0.859762  0.958933
8010  1.845821  0.860482  0.985339
8011  1.953203  0.983335  0.969868
8012  1.985737  0.996549  0.989188
8013  1.858224  0.896883  0.961341
8014  1.948418  0.978125  0.970293
8015  1.807719  0.824674  0.983045
8016  1.771488  0.794499  0.976989
8017  1.899011  0.923816  0.975196
8018  1.823701  0.848264  0.975437
8019  1.945874  0.972014  0.973860
8020  1.908739  0.937147  0.971592
8021  1.938767  0.975560  0.963206
8022  1.797966  0.830156  0.967810
8023  1.783447  0.812560  0.970887
8024  1.902427  0.920530  0.981896
8025  1.828473  0.862758  0.965715
8026  1.944643  0.956888  0.987756
8027  1.922675  0.943517  0.979159
8028  1.966694  0.977729  0.988965
8029  1.979168  0.988633  0.990536
8030  1.955753  0.969954  0.985799
8031  1.949642  0.962636  0.987006
8032  1.975160  0.992529  0.982631
8033  1.902902  0.913029  0.989873
8034  1.739365  0.759476  0.979890
8035  1.968181  0.990452  0.977730
8036  1.570248  0.590931  0.979316
8037  1.879865  0.894046  0.985819
8038  1.903562  0.919046  0.984516
8039  1.421666  0.456788  0.964877
8040  1.954851  0.974582  0.980269
8041  1.609646  0.629482  0.980164
8042  1.745795  0.773084  0.972711
8043  1.705726  0.727938  0.977788
8044  1.673929  0.692012  0.981918
8045  1.950501  0.987198  0.963303
8046  1.452034  0.476198  0.975836
8047  1.832530  0.863001  0.969529
8048  1.767091  0.798599  0.968492
8049  1.734307  0.745186  0.989121
8050  1.893981  0.916380  0.977602
8051  1.951578  0.963863  0.987715
8052  1.921227  0.946678  0.974549
8053  1.962490  0.971031  0.991459
8054  1.657821  0.686017  0.971804
8055  1.947325  0.962434  0.984891
8056  1.803812  0.826054  0.977757
8057  1.921319  0.929856  0.991463
8058  1.889920  0.907877  0.982043
8059  1.355085  0.369828  0.985257
8060  1.837600  0.851911  0.985690
8061  1.918191  0.939756  0.978435
8062  1.952500  0.979025  0.973475
8063  1.318276  0.341154  0.977122
8064  1.675631  0.694074  0.981556
8065  1.015449  0.040386  0.975063
8066  1.952478  0.979625  0.972853
8067  1.929260  0.946024  0.983235
8068  1.971118  0.983001  0.988117
8069  1.906175  0.934454  0.971721
8070  1.779547  0.799167  0.980380
8071  1.946997  0.965084  0.981913
8072  1.756893  0.777971  0.978922
8073  1.838892  0.876901  0.961991
8074  1.977487  0.995510  0.981977
8075  1.035215  0.065656  0.969559
8076  1.950758  0.980039  0.970718
8077  1.941597  0.948939  0.992658
8078  1.914376  0.923727  0.990649
8079  1.534563  0.546799  0.987764
8080  1.839249  0.864385  0.974864
8081  1.488245  0.494812  0.993433
8082  1.918863  0.937571  0.981292
8083  1.860119  0.884147  0.975972
8084  1.915883  0.942200  0.973682
8085  1.910304  0.930859  0.979445
8086  1.826886  0.843653  0.983233
8087  1.943266  0.949185  0.994081
8088  1.907853  0.936499  0.971354
8089  1.775824  0.782543  0.993282
8090  1.912017  0.931482  0.980535
8091  1.801227  0.831788  0.969439
8092  1.939310  0.967745  0.971565
8093  1.855573  0.877067  0.978506
8094  1.873272  0.900126  0.973146
8095  1.889835  0.911864  0.977971
8096  1.931046  0.953444  0.977602
8097  1.985697  0.997025  0.988672
8098  1.990008  0.997775  0.992233
8099  1.930198  0.965168  0.965030
8100  1.891646  0.911147  0.980499
8101  1.655976  0.688756  0.967220
8102  1.876227  0.890918  0.985309
8103  1.932393  0.959042  0.973351
8104  1.790124  0.809106  0.981018
8105  1.813343  0.833180  0.980164
8106  1.318305  0.344099  0.974207
8107  1.842187  0.858344  0.983843
8108  1.928423  0.951843  0.976580
8109  1.939006  0.944556  0.994449
8110  1.858902  0.891015  0.967887
8111  1.866465  0.877571  0.988894
8112  1.918807  0.948128  0.970679
8113  1.950704  0.965519  0.985185
8114  1.970220  0.991100  0.979120
8115  1.947914  0.976584  0.971330
8116  1.937909  0.959136  0.978773
8117  1.347214  0.391104  0.956110
8118  1.876806  0.901316  0.975490
8119  1.583684  0.591855  0.991829
8120  1.078986  0.117631  0.961355
8121  1.949299  0.978013  0.971286
8122  1.327107  0.334585  0.992522
8123  1.954114  0.978404  0.975710
8124  1.850924  0.856423  0.994500
8125  1.925180  0.943472  0.981708
8126  1.963818  0.974778  0.989040
8127  1.979471  0.985584  0.993887
8128  1.981868  0.988709  0.993159
8129  1.943068  0.977255  0.965813
8130  1.936094  0.952490  0.983604
8131  1.812956  0.834745  0.978211
8132  1.848603  0.872273  0.976331
8133  1.700216  0.715407  0.984808
8134  1.888751  0.927053  0.961698
8135  1.941758  0.946934  0.994824
8136  1.921959  0.934809  0.987150
8137  1.884688  0.902687  0.982001
8138  1.856976  0.873427  0.983549
8139  1.969287  0.982312  0.986975
8140  1.891069  0.912462  0.978608
8141  1.950378  0.976183  0.974195
8142  1.907686  0.930778  0.976908
8143  1.926067  0.941368  0.984699
8144  1.963625  0.989373  0.974252
8145  1.896225  0.907170  0.989055
8146  1.881094  0.901495  0.979599
8147  1.966112  0.987477  0.978635
8148  1.969415  0.985053  0.984362
8149  1.685550  0.724782  0.960768
8150  1.892863  0.920857  0.972006
8151  1.921192  0.930434  0.990758
8152  1.868049  0.908015  0.960034
8153  1.938061  0.966337  0.971724
8154  1.974769  0.988166  0.986603
8155  1.980095  0.990184  0.989911
8156  1.819507  0.843233  0.976274
8157  1.892273  0.902660  0.989613
8158  1.789999  0.814194  0.975805
8159  1.579360  0.588343  0.991017
8160  1.513173  0.522862  0.990311
8161  1.921890  0.950544  0.971346
8162  1.754114  0.771559  0.982555
8163  1.968672  0.983863  0.984809
8164  1.405346  0.440254  0.965092
8165  1.976307  0.983484  0.992823
8166  1.629437  0.651977  0.977460
8167  1.453726  0.463751  0.989975
8168  1.433052  0.456627  0.976424
8169  1.965285  0.984025  0.981259
8170  1.587995  0.619738  0.968257
8171  1.614621  0.641423  0.973198
8172  1.956825  0.975767  0.981058
8173  1.985436  0.991697  0.993739
8174  1.959006  0.976935  0.982071
8175  1.884961  0.913732  0.971228
8176  1.804747  0.813050  0.991697
8177  1.697270  0.707423  0.989847
8178  1.975323  0.997430  0.977893
8179  1.794477  0.832471  0.962006
8180  1.946598  0.965638  0.980960
8181  1.657873  0.684911  0.972961
8182  1.481938  0.508802  0.973135
8183  1.767654  0.788603  0.979051
8184  1.256473  0.269453  0.987020
8185  1.917934  0.944490  0.973444
8186  1.773042  0.783067  0.989975
8187  1.648551  0.694362  0.954189
8188  1.882130  0.911817  0.970313
8189  1.905272  0.924398  0.980874
8190  1.830913  0.849085  0.981828
8191  1.889220  0.913801  0.975419
8192  1.968487  0.984492  0.983995
8193  1.839728  0.856507  0.983221
8194  1.803801  0.830448  0.973353
8195  1.309675  0.342948  0.966727
8196  1.900600  0.925264  0.975336
8197  1.935008  0.952409  0.982599
8198  1.810596  0.839137  0.971459
8199  1.961978  0.985745  0.976233
8200  1.516725  0.555749  0.960976
8201  1.868474  0.896093  0.972381
8202  1.968693  0.977935  0.990759
8203  1.941484  0.957496  0.983989
8204  1.952564  0.977240  0.975324
8205  1.457738  0.474831  0.982908
8206  1.964424  0.989880  0.974544
8207  1.820566  0.841379  0.979187
8208  1.961954  0.972361  0.989594
8209  1.649800  0.673540  0.976260
8210  1.916685  0.937385  0.979300
8211  1.880463  0.898045  0.982418
8212  1.867661  0.888658  0.979003
8213  1.949333  0.955676  0.993657
8214  1.982551  0.991586  0.990966
8215  1.772334  0.783143  0.989191
8216  1.896256  0.906430  0.989826
8217  1.973516  0.981353  0.992163
8218  1.914766  0.950243  0.964523
8219  1.927956  0.952646  0.975310
8220  1.595409  0.640246  0.955163
8221  1.928264  0.936540  0.991724
8222  1.838962  0.879853  0.959109
8223  1.211363  0.237960  0.973403
8224  1.243915  0.254162  0.989753
8225  1.982381  0.992356  0.990025
8226  1.134793  0.179903  0.954889
8227  1.627974  0.639100  0.988874
8228  1.979431  0.989624  0.989807
8229  1.946596  0.965506  0.981090
8230  1.307606  0.328919  0.978687
8231  1.784036  0.812213  0.971822
8232  1.858258  0.886613  0.971645
8233  1.886962  0.896056  0.990906
8234  1.935521  0.955553  0.979968
8235  1.955738  0.979416  0.976322
8236  1.914861  0.935652  0.979208
8237  1.248066  0.285984  0.962081
8238  1.900123  0.910719  0.989404
8239  1.755418  0.786248  0.969170
8240  1.847683  0.868681  0.979002
8241  1.949463  0.961383  0.988080
8242  1.943293  0.949602  0.993691
8243  1.501047  0.533271  0.967776
8244  1.909031  0.940538  0.968493
8245  1.728777  0.773505  0.955272
8246  1.752907  0.768199  0.984708
8247  1.958600  0.972661  0.985939
8248  1.879493  0.910913  0.968580
8249  1.547489  0.569545  0.977944
8250  1.710022  0.720089  0.989933
8251  1.909494  0.923464  0.986030
8252  1.802881  0.810834  0.992047
8253  1.959632  0.986651  0.972981
8254  1.538821  0.577649  0.961172
8255  1.830597  0.854360  0.976237
8256  1.870584  0.893111  0.977473
8257  1.775833  0.792704  0.983129
8258  1.859577  0.888260  0.971317
8259  1.745853  0.760140  0.985713
8260  1.713324  0.743375  0.969948
8261  1.719054  0.730081  0.988973
8262  1.751784  0.782199  0.969585
8263  1.806839  0.825965  0.980874
8264  1.907355  0.937396  0.969959
8265  1.313446  0.319910  0.993536
8266  1.956568  0.965662  0.990906
8267  1.967148  0.981621  0.985527
8268  1.981773  0.997685  0.984087
8269  1.837980  0.853172  0.984808
8270  1.916290  0.936144  0.980146
8271  1.654756  0.667978  0.986778
8272  1.864523  0.885374  0.979149
8273  1.899391  0.908293  0.991098
8274  1.868984  0.891271  0.977713
8275  1.950370  0.960653  0.989717
8276  1.831544  0.852260  0.979284
8277  1.678059  0.709994  0.968065
8278  1.751463  0.776584  0.974879
8279  1.934210  0.953827  0.980382
8280  1.812446  0.832575  0.979870
8281  1.411807  0.421412  0.990394
8282  1.648903  0.673554  0.975349
8283  1.851719  0.862525  0.989195
8284  1.231769  0.238817  0.992953
8285  1.769057  0.775951  0.993107
8286  1.564250  0.580633  0.983617
8287  1.929078  0.957990  0.971087
8288  1.806083  0.842704  0.963379
8289  1.917038  0.936158  0.980881
8290  1.954148  0.980132  0.974016
8291  1.554614  0.567628  0.986986
8292  1.646272  0.657335  0.988937
8293  1.849104  0.878085  0.971019
8294  1.339519  0.374002  0.965517
8295  1.871051  0.903157  0.967894
8296  1.345740  0.358947  0.986793
8297  1.913956  0.926942  0.987014
8298  1.969970  0.986739  0.983230
8299  1.468788  0.480686  0.988102
8300  1.480298  0.522100  0.958199
8301  1.820934  0.854644  0.966290
8302  1.946274  0.978457  0.967817
8303  1.906448  0.929457  0.976991
8304  1.879367  0.901498  0.977869
8305  1.966524  0.989359  0.977165
8306  1.911541  0.920388  0.991153
8307  1.541610  0.547370  0.994240
8308  1.980643  0.988506  0.992137
8309  1.927301  0.962906  0.964396
8310  1.753337  0.761877  0.991461
8311  1.495767  0.527983  0.967783
8312  1.926550  0.949356  0.977194
8313  1.961044  0.979675  0.981369
8314  1.951798  0.975815  0.975984
8315  1.784803  0.802168  0.982634
8316  1.910127  0.933005  0.977122
8317  1.363949  0.391519  0.972431
8318  1.935011  0.952216  0.982794
8319  1.756936  0.773593  0.983343
8320  1.614604  0.638054  0.976550
8321  1.958937  0.980880  0.978058
8322  1.689328  0.720986  0.968342
8323  1.928082  0.949735  0.978347
8324  1.920895  0.936760  0.984135
8325  1.953515  0.979847  0.973668
8326  1.195188  0.235261  0.959927
8327  1.951752  0.973424  0.978327
8328  1.958989  0.971043  0.987946
8329  1.951252  0.969912  0.981340
8330  1.891290  0.914284  0.977007
8331  1.715092  0.757985  0.957108
8332  1.723399  0.737929  0.985470
8333  1.674926  0.688423  0.986502
8334  1.867575  0.894592  0.972983
8335  1.931313  0.959375  0.971938
8336  1.941982  0.957667  0.984315
8337  1.658741  0.678560  0.980181
8338  1.794266  0.840730  0.953536
8339  1.970943  0.990125  0.980818
8340  1.954201  0.963695  0.990506
8341  1.733012  0.755653  0.977359
8342  1.934643  0.971698  0.962945
8343  1.950438  0.969860  0.980578
8344  1.958942  0.966286  0.992656
8345  1.855551  0.903499  0.952052
8346  1.855161  0.871163  0.983998
8347  1.960176  0.980883  0.979293
8348  1.454462  0.480455  0.974007
8349  1.957078  0.975335  0.981744
8350  1.849974  0.871661  0.978314
8351  1.899493  0.929310  0.970183
8352  1.250842  0.264903  0.985939
8353  1.961914  0.969025  0.992889
8354  1.938026  0.963660  0.974367
8355  1.919186  0.934120  0.985065
8356  1.945184  0.972665  0.972519
8357  1.862825  0.892470  0.970354
8358  1.885041  0.895355  0.989685
8359  1.513068  0.544658  0.968410
8360  1.512821  0.539176  0.973644
8361  1.965358  0.988986  0.976372
8362  1.956284  0.973695  0.982589
8363  1.745431  0.763989  0.981442
8364  1.949790  0.967760  0.982030
8365  1.744032  0.755723  0.988309
8366  1.957664  0.970861  0.986803
8367  1.722677  0.740018  0.982658
8368  1.951486  0.978810  0.972676
8369  1.943184  0.962886  0.980298
8370  1.888914  0.899659  0.989255
8371  1.961307  0.980855  0.980452
8372  1.891572  0.914005  0.977568
8373  1.717931  0.742547  0.975383
8374  1.943944  0.964418  0.979527
8375  1.851182  0.873921  0.977262
8376  1.956955  0.968907  0.988048
8377  1.621942  0.639108  0.982833
8378  1.883744  0.916785  0.966959
8379  1.948219  0.972541  0.975678
8380  1.935710  0.955504  0.980206
8381  1.905627  0.931109  0.974519
8382  1.887997  0.907960  0.980037
8383  1.902969  0.922760  0.980209
8384  1.953632  0.961869  0.991763
8385  1.265768  0.278521  0.987247
8386  1.655603  0.674833  0.980770
8387  1.656655  0.686873  0.969782
8388  1.892266  0.915441  0.976826
8389  1.986507  0.994057  0.992451
8390  1.638496  0.666436  0.972060
8391  1.052007  0.074600  0.977407
8392  1.523950  0.539252  0.984698
8393  1.735397  0.766989  0.968408
8394  1.946085  0.960769  0.985316
8395  1.943315  0.966444  0.976871
8396  1.967645  0.988564  0.979081
8397  1.893584  0.924881  0.968703
8398  1.861139  0.887696  0.973442
8399  1.982175  0.994494  0.987681
8400  1.740670  0.777489  0.963181
8401  1.805711  0.825131  0.980581
8402  1.916594  0.924130  0.992464
8403  1.431778  0.459589  0.972189
8404  1.276328  0.313565  0.962763
8405  1.365559  0.400614  0.964945
8406  1.440495  0.471446  0.969049
8407  1.924485  0.944456  0.980029
8408  1.932614  0.955386  0.977228
8409  1.273650  0.310591  0.963059
8410  1.950978  0.971667  0.979311
8411  1.856536  0.887160  0.969375
8412  1.977609  0.985762  0.991846
8413  1.896098  0.929648  0.966449
8414  1.961918  0.982640  0.979279
8415  1.941069  0.960295  0.980774
8416  1.661624  0.684069  0.977555
8417  1.972872  0.993575  0.979297
8418  1.797104  0.815558  0.981546
8419  1.936364  0.961290  0.975074
8420  1.969994  0.989302  0.980693
8421  1.956694  0.972607  0.984087
8422  1.790725  0.824688  0.966037
8423  1.888704  0.909706  0.978998
8424  1.730074  0.768027  0.962047
8425  1.887478  0.903185  0.984294
8426  1.967970  0.979009  0.988961
8427  1.928989  0.942063  0.986926
8428  1.959383  0.984930  0.974452
8429  1.957763  0.972034  0.985729
8430  1.156239  0.183591  0.972648
8431  1.808974  0.836976  0.971998
8432  1.928345  0.956463  0.971882
8433  1.884301  0.902016  0.982285
8434  1.929734  0.947936  0.981798
8435  1.645370  0.651238  0.994132
8436  1.754948  0.775124  0.979824
8437  1.922441  0.948954  0.973487
8438  1.180158  0.225772  0.954386
8439  1.971300  0.992026  0.979274
8440  1.936646  0.948481  0.988165
8441  1.972229  0.995556  0.976673
8442  1.884431  0.922096  0.962335
8443  1.426149  0.460568  0.965581
8444  1.975995  0.991000  0.984995
8445  1.894942  0.923136  0.971806
8446  1.252620  0.283442  0.969178
8447  1.951666  0.975113  0.976553
8448  1.922035  0.944349  0.977686
8449  1.968135  0.991542  0.976593
8450  1.571152  0.586884  0.984268
8451  1.812730  0.829625  0.983105
8452  1.954835  0.975169  0.979666
8453  1.862185  0.875010  0.987175
8454  1.777870  0.818634  0.959237
8455  1.865124  0.894167  0.970957
8456  1.844826  0.867267  0.977559
8457  1.825669  0.854453  0.971216
8458  1.850475  0.882102  0.968373
8459  1.916116  0.945624  0.970492
8460  1.916260  0.939076  0.977184
8461  1.865269  0.888645  0.976624
8462  1.700680  0.728357  0.972323
8463  1.838394  0.853536  0.984858
8464  1.982449  0.995040  0.987409
8465  1.963421  0.979789  0.983632
8466  1.871309  0.903906  0.967403
8467  1.845421  0.875398  0.970022
8468  1.839234  0.854906  0.984328
8469  1.449313  0.481248  0.968065
8470  1.524743  0.546326  0.978417
8471  1.548971  0.554915  0.994056
8472  1.115039  0.149002  0.966037
8473  1.977771  0.985788  0.991982
8474  1.930479  0.952483  0.977996
8475  1.927835  0.955255  0.972581
8476  1.928580  0.958725  0.969855
8477  1.826253  0.860107  0.966146
8478  1.970634  0.986735  0.983899
8479  1.780481  0.805926  0.974556
8480  1.894291  0.913539  0.980752
8481  1.744528  0.783466  0.961063
8482  1.976800  0.982230  0.994570
8483  1.918459  0.950947  0.967512
8484  1.691480  0.712257  0.979223
8485  1.680957  0.711114  0.969844
8486  1.806758  0.833684  0.973074
8487  1.684291  0.711697  0.972594
8488  1.977097  0.988058  0.989039
8489  1.960613  0.973612  0.987000
8490  1.409861  0.426475  0.983386
8491  1.956185  0.975729  0.980456
8492  1.463124  0.490196  0.972928
8493  1.890888  0.916585  0.974303
8494  1.455189  0.479161  0.976028
8495  1.746556  0.783940  0.962616
8496  1.168944  0.181080  0.987864
8497  1.975181  0.982770  0.992410
8498  1.974467  0.994869  0.979598
8499  1.975341  0.986549  0.988792
8500  1.523994  0.553505  0.970490
8501  1.751345  0.777046  0.974300
8502  1.519016  0.550255  0.968761
8503  1.986185  0.992443  0.993742
8504  1.733426  0.756801  0.976624
8505  1.713300  0.731323  0.981977
8506  1.877375  0.892037  0.985338
8507  1.937267  0.956535  0.980733
8508  1.955268  0.969435  0.985834
8509  1.980721  0.988475  0.992246
8510  1.904345  0.916114  0.988231
8511  1.912212  0.926675  0.985537
8512  1.793302  0.809958  0.983344
8513  1.724933  0.756106  0.968827
8514  1.941506  0.963944  0.977562
8515  1.547663  0.555908  0.991754
8516  1.159207  0.183223  0.975984
8517  1.575659  0.588108  0.987550
8518  1.947354  0.965239  0.982114
8519  1.814775  0.834018  0.980757
8520  1.852695  0.864349  0.988346
8521  1.968031  0.977641  0.990391
8522  1.790661  0.813878  0.976782
8523  1.903564  0.926047  0.977518
8524  1.893123  0.912912  0.980211
8525  1.911235  0.937244  0.973991
8526  1.961975  0.976753  0.985221
8527  1.931656  0.958102  0.973554
8528  1.955474  0.963769  0.991705
8529  1.916387  0.944060  0.972327
8530  1.945511  0.962150  0.983362
8531  1.333003  0.370180  0.962823
8532  1.938489  0.953639  0.984850
8533  1.806363  0.813342  0.993021
8534  1.949940  0.960355  0.989585
8535  1.762954  0.793320  0.969634
8536  1.793433  0.816155  0.977278
8537  1.678471  0.705128  0.973343
8538  1.868035  0.903457  0.964578
8539  1.495520  0.511894  0.983626
8540  1.922431  0.939963  0.982469
8541  1.975441  0.988057  0.987385
8542  1.837593  0.872734  0.964858
8543  1.935500  0.959142  0.976358
8544  1.672721  0.704080  0.968641
8545  1.967680  0.974625  0.993055
8546  1.784415  0.795089  0.989326
8547  1.900637  0.937334  0.963303
8548  1.529719  0.554657  0.975063
8549  1.915449  0.934414  0.981035
8550  1.988562  0.995849  0.992713
8551  1.812985  0.842673  0.970312
8552  1.867920  0.901974  0.965946
8553  1.384073  0.420558  0.963515
8554  1.829576  0.838249  0.991327
8555  1.955248  0.969517  0.985731
8556  1.858614  0.865667  0.992947
8557  1.913273  0.935617  0.977656
8558  1.859842  0.881265  0.978577
8559  1.908406  0.931906  0.976500
8560  1.826107  0.860972  0.965135
8561  1.824394  0.833157  0.991238
8562  1.796357  0.818536  0.977821
8563  1.858242  0.887097  0.971145
8564  1.077732  0.115993  0.961739
8565  1.667295  0.688245  0.979050
8566  1.955586  0.960750  0.994837
8567  1.947437  0.966384  0.981053
8568  1.963439  0.981702  0.981738
8569  1.940362  0.952378  0.987985
8570  1.962323  0.967619  0.994704
8571  1.914832  0.933911  0.980921
8572  1.826056  0.855170  0.970887
8573  1.971872  0.981857  0.990015
8574  1.954509  0.965390  0.989118
8575  1.753390  0.784409  0.968981
8576  1.733348  0.762157  0.971191
8577  1.829540  0.844243  0.985297
8578  1.796266  0.823028  0.973238
8579  1.956770  0.978691  0.978079
8580  1.561216  0.569823  0.991393
8581  1.860983  0.877744  0.983239
8582  1.921078  0.933203  0.987875
8583  1.882700  0.915566  0.967134
8584  1.700802  0.725019  0.975782
8585  1.596729  0.617865  0.978864
8586  1.797730  0.839440  0.958291
8587  1.550523  0.575535  0.974989
8588  1.974614  0.989033  0.985582
8589  1.835190  0.846353  0.988837
8590  1.975024  0.989488  0.985537
8591  1.934820  0.954876  0.979944
8592  1.594324  0.625127  0.969197
8593  1.934590  0.951384  0.983206
8594  1.921667  0.962872  0.958796
8595  1.807444  0.826954  0.980490
8596  1.933652  0.961938  0.971715
8597  1.911603  0.942354  0.969249
8598  1.909588  0.954428  0.955160
8599  1.962672  0.978163  0.984509
8600  1.719647  0.753666  0.965981
8601  1.109793  0.141373  0.968420
8602  1.926836  0.954040  0.972796
8603  1.956389  0.973120  0.983269
8604  1.965647  0.984517  0.981130
8605  1.838911  0.854824  0.984087
8606  1.978247  0.995032  0.983215
8607  1.969447  0.981768  0.987679
8608  1.641009  0.661850  0.979159
8609  1.956808  0.967991  0.988818
8610  1.894505  0.923094  0.971410
8611  1.305415  0.330344  0.975070
8612  1.763714  0.787960  0.975754
8613  1.944355  0.956901  0.987454
8614  1.948351  0.976271  0.972081
8615  1.828168  0.848321  0.979847
8616  1.630776  0.655200  0.975576
8617  1.920070  0.947054  0.973015
8618  1.658541  0.702341  0.956200
8619  1.940754  0.952990  0.987765
8620  1.921546  0.942334  0.979212
8621  1.805066  0.832507  0.972559
8622  1.751619  0.783956  0.967663
8623  1.957910  0.976503  0.981407
8624  1.894027  0.902708  0.991320
8625  1.987307  0.992796  0.994511
8626  1.945079  0.951599  0.993480
8627  1.615779  0.631911  0.983868
8628  1.845427  0.860470  0.984956
8629  1.956201  0.964431  0.991771
8630  1.910991  0.931139  0.979852
8631  1.777638  0.798341  0.979297
8632  1.964174  0.981912  0.982262
8633  1.977430  0.994809  0.982621
8634  1.969875  0.978933  0.990942
8635  1.469159  0.487212  0.981947
8636  1.798755  0.840264  0.958490
8637  1.153854  0.194708  0.959146
8638  1.973734  0.998461  0.975272
8639  1.952435  0.976451  0.975984
8640  1.912279  0.926345  0.985934
8641  1.955059  0.973104  0.981955
8642  1.954059  0.975156  0.978903
8643  1.964036  0.983709  0.980327
8644  1.941742  0.964833  0.976909
8645  1.962094  0.972260  0.989834
8646  1.895808  0.914264  0.981544
8647  1.950076  0.961685  0.988391
8648  1.877985  0.918335  0.959650
8649  1.976007  0.989347  0.986660
8650  1.779029  0.815362  0.963668
8651  1.879524  0.892736  0.986787
8652  1.956276  0.983507  0.972768
8653  1.909892  0.941868  0.968023
8654  1.959589  0.977252  0.982337
8655  1.933705  0.949026  0.984679
8656  1.957339  0.984899  0.972440
8657  1.866825  0.883697  0.983128
8658  1.929915  0.941851  0.988064
8659  1.927865  0.950743  0.977122
8660  1.700462  0.730006  0.970456
8661  1.660525  0.687551  0.972974
8662  1.216209  0.221384  0.994825
8663  1.665309  0.688793  0.976516
8664  1.737535  0.776538  0.960998
8665  1.878491  0.900226  0.978265
8666  1.964015  0.985198  0.978817
8667  1.975178  0.983719  0.991459
8668  1.935348  0.962250  0.973098
8669  1.596606  0.611846  0.984760
8670  1.930001  0.956741  0.973261
8671  1.959954  0.981444  0.978510
8672  1.977950  0.994320  0.983630
8673  1.600706  0.627441  0.973265
8674  1.894251  0.917038  0.977213
8675  1.669154  0.693061  0.976093
8676  1.846892  0.870790  0.976102
8677  1.949556  0.962907  0.986649
8678  1.884668  0.908683  0.975985
8679  1.911511  0.923835  0.987675
8680  1.951541  0.966489  0.985052
8681  1.907615  0.925985  0.981631
8682  1.894564  0.916812  0.977752
8683  1.784564  0.809702  0.974862
8684  1.937385  0.958473  0.978912
8685  1.930445  0.948272  0.982173
8686  1.713047  0.732916  0.980130
8687  1.883880  0.903070  0.980810
8688  1.979223  0.995779  0.983444
8689  1.982827  0.991829  0.990998
8690  1.889695  0.899508  0.990187
8691  1.196263  0.212128  0.984135
8692  1.847431  0.871014  0.976417
8693  1.933759  0.963057  0.970701
8694  1.816391  0.853838  0.962553
8695  1.985319  0.996794  0.988525
8696  1.935257  0.959737  0.975519
8697  1.958158  0.983726  0.974432
8698  1.889297  0.907791  0.981506
8699  1.918693  0.932643  0.986050
8700  1.909762  0.919758  0.990004
8701  1.766704  0.796788  0.969916
8702  1.864562  0.891364  0.973198
8703  1.915385  0.924032  0.991353
8704  1.542915  0.562161  0.980754
8705  1.925907  0.950144  0.975763
8706  1.891336  0.897064  0.994272
8707  1.953227  0.977826  0.975401
8708  1.895833  0.923919  0.971914
8709  1.940801  0.963761  0.977039
8710  1.973260  0.983854  0.989406
8711  1.890162  0.912844  0.977318
8712  1.928683  0.953102  0.975581
8713  1.902139  0.926461  0.975678
8714  1.963358  0.984167  0.979191
